true_labels,predicted_labels,scores
0,1.0,0.5566239
0,0.0,0.25573292
0,1.0,0.52057785
0,1.0,0.65938497
0,0.0,0.49660656
0,0.0,0.46148828
0,1.0,0.5785928
0,0.0,0.48187113
1,1.0,0.854985
0,0.0,0.24765666
0,0.0,0.3681334
0,1.0,0.7072496
0,1.0,0.58329093
0,0.0,0.4727793
0,1.0,0.51553035
0,1.0,0.6806066
0,1.0,0.57055396
0,1.0,0.5634976
0,0.0,0.49102473
0,1.0,0.58146954
0,1.0,0.7694773
1,1.0,0.84697825
1,1.0,0.84328026
0,1.0,0.6567944
0,1.0,0.6052219
0,1.0,0.5689521
0,1.0,0.5616509
0,1.0,0.5831487
0,1.0,0.67325103
0,1.0,0.5151782
0,1.0,0.5383035
0,0.0,0.32232848
0,1.0,0.5428785
0,0.0,0.48342547
0,0.0,0.23549947
0,0.0,0.4651742
0,1.0,0.56107813
0,0.0,0.45595112
0,1.0,0.5561662
0,0.0,0.45630413
0,0.0,0.49330106
0,1.0,0.6946658
0,1.0,0.69016707
0,1.0,0.64276683
0,1.0,0.68733305
0,0.0,0.38813838
1,1.0,0.84433734
1,1.0,0.88944656
0,0.0,0.24385785
0,1.0,0.7189628
0,1.0,0.58373654
0,1.0,0.54998463
1,1.0,0.8861276
0,0.0,0.46351063
0,1.0,0.5384983
0,0.0,0.47412875
0,1.0,0.6046938
0,1.0,0.741537
0,1.0,0.5164621
0,1.0,0.51325035
0,1.0,0.63982165
0,0.0,0.4857333
0,0.0,0.46403435
0,1.0,0.562716
0,1.0,0.5245317
0,1.0,0.57356834
0,1.0,0.622244
0,1.0,0.70694935
0,0.0,0.47806075
0,0.0,0.4537041
0,0.0,0.22274336
0,1.0,0.53853667
0,1.0,0.54310876
0,1.0,0.57808185
0,1.0,0.5356661
0,1.0,0.52454925
0,1.0,0.70449483
0,1.0,0.5386387
0,1.0,0.7744889
0,1.0,0.63905096
0,1.0,0.5519227
0,1.0,0.5503439
1,1.0,0.89445907
0,1.0,0.5820373
0,1.0,0.74885404
0,1.0,0.6823871
0,1.0,0.5303683
0,1.0,0.5315285
0,1.0,0.61033905
0,1.0,0.5863918
1,1.0,0.84905565
0,0.0,0.49867466
0,1.0,0.53697586
0,1.0,0.5974183
1,1.0,0.7883005
0,1.0,0.5415709
1,1.0,0.8917986
0,1.0,0.5456518
0,1.0,0.61569905
0,1.0,0.55582684
0,1.0,0.53252137
0,0.0,0.44462273
0,0.0,0.4728828
1,1.0,0.61202955
0,1.0,0.70429784
0,1.0,0.51467407
0,1.0,0.56315994
0,1.0,0.52792466
1,1.0,0.83666337
0,1.0,0.61505705
0,1.0,0.5545351
0,0.0,0.43637234
0,1.0,0.532631
0,1.0,0.5183781
0,1.0,0.5963265
0,1.0,0.5190548
0,0.0,0.41084638
1,1.0,0.67227685
0,1.0,0.59214073
0,1.0,0.5758472
0,1.0,0.57573473
0,1.0,0.6341008
0,0.0,0.4698137
0,1.0,0.5023184
0,1.0,0.60547173
1,1.0,0.88475615
1,1.0,0.8425386
0,1.0,0.6244985
0,1.0,0.6076137
0,1.0,0.5986887
0,1.0,0.78410244
0,1.0,0.50307024
0,1.0,0.54543144
0,0.0,0.44898307
0,1.0,0.5017672
0,1.0,0.54015684
0,0.0,0.22990793
0,1.0,0.8156504
0,1.0,0.5531049
1,1.0,0.822562
1,1.0,0.8287029
0,0.0,0.32296258
0,1.0,0.6761333
0,0.0,0.49533057
0,0.0,0.48766628
0,1.0,0.51352
0,1.0,0.6094595
0,0.0,0.43778342
0,0.0,0.45830104
0,0.0,0.45113617
0,1.0,0.5956161
0,0.0,0.4301419
0,1.0,0.54909897
0,0.0,0.46213788
0,1.0,0.59632945
0,0.0,0.4481569
0,1.0,0.6093352
0,1.0,0.740365
0,1.0,0.6280581
0,1.0,0.5474326
0,1.0,0.55790514
0,1.0,0.55546474
0,1.0,0.78214
0,0.0,0.46941933
0,1.0,0.57922786
0,1.0,0.62833303
0,1.0,0.5632943
0,1.0,0.7175734
0,1.0,0.58432794
0,1.0,0.5230756
0,1.0,0.5817449
0,1.0,0.54207176
0,1.0,0.546479
0,0.0,0.4262175
0,1.0,0.61047894
0,0.0,0.48521122
0,0.0,0.44758755
0,1.0,0.5689174
0,1.0,0.57141966
0,1.0,0.7564051
0,1.0,0.7627739
0,1.0,0.71677804
0,1.0,0.58323187
0,1.0,0.573302
0,1.0,0.5688869
0,1.0,0.56903493
0,1.0,0.57974887
0,1.0,0.5043577
0,1.0,0.5983126
1,1.0,0.86021173
0,1.0,0.99513185
0,0.0,0.395617
0,0.0,0.48683247
0,1.0,0.5848357
1,1.0,0.6927483
1,1.0,0.8945041
0,0.0,0.4877298
0,1.0,0.6063211
0,1.0,0.5411274
1,1.0,0.75298595
0,1.0,0.77404356
0,1.0,0.5825436
0,1.0,0.53658247
0,0.0,0.44742352
0,1.0,0.56565607
0,0.0,0.22384961
0,1.0,0.52324134
1,1.0,0.8817368
0,1.0,0.70859855
0,1.0,0.6163233
0,1.0,0.5006701
0,1.0,0.5970013
0,1.0,0.6641022
0,1.0,0.5023657
0,1.0,0.68762624
0,0.0,0.44365892
0,0.0,0.4919981
0,1.0,0.5741384
1,1.0,0.8421922
0,1.0,0.6029135
0,1.0,0.6297483
0,1.0,0.6350616
0,0.0,0.46783152
0,1.0,0.6478145
0,1.0,0.5605937
1,1.0,0.9896823
0,1.0,0.77387196
0,1.0,0.773629
0,1.0,0.6310606
0,0.0,0.48157364
0,1.0,0.8707511
0,0.0,0.42508414
0,1.0,0.5749921
0,0.0,0.4915255
0,0.0,0.44044006
0,1.0,0.5655346
0,1.0,0.5992552
0,0.0,0.4554391
1,1.0,0.85421634
0,1.0,0.50645363
0,1.0,0.5886762
0,1.0,0.6327498
0,1.0,0.5752988
0,1.0,0.512038
0,1.0,0.69687855
1,1.0,0.85344845
0,1.0,0.6804974
0,1.0,0.5876403
0,1.0,0.60707325
0,1.0,0.53004426
0,0.0,0.46537086
1,1.0,0.7684391
0,1.0,0.54975
0,1.0,0.5391669
0,1.0,0.81112134
1,1.0,0.89050716
0,1.0,0.6073141
1,1.0,0.64286816
0,1.0,0.58967984
0,1.0,0.58260226
0,1.0,0.58821976
0,0.0,0.3771007
0,1.0,0.5133847
0,0.0,0.2352475
0,1.0,0.58665776
0,0.0,0.48646325
0,0.0,0.39025748
0,0.0,0.22260973
0,1.0,0.5497114
0,1.0,0.5337992
1,1.0,0.87766165
0,1.0,0.61199
0,0.0,0.48094252
0,0.0,0.24349767
0,1.0,0.53715575
1,1.0,0.91319764
0,0.0,0.48552734
0,1.0,0.6089699
0,0.0,0.46510077
0,1.0,0.55881786
0,1.0,0.6138754
0,0.0,0.49306542
0,1.0,0.5393919
0,0.0,0.47794318
0,1.0,0.69443536
0,0.0,0.47113824
0,1.0,0.5944516
0,1.0,0.65393615
0,1.0,0.5043889
0,1.0,0.60043687
1,1.0,0.67739224
1,1.0,0.8900911
0,0.0,0.47190312
0,1.0,0.5432842
0,0.0,0.4354207
0,0.0,0.4710281
0,0.0,0.443198
0,0.0,0.42439586
1,1.0,0.9304025
0,1.0,0.52914107
0,1.0,0.5932548
0,1.0,0.6613257
0,0.0,0.46432865
1,1.0,0.8655393
0,1.0,0.5499036
0,1.0,0.5785902
0,1.0,0.71675503
0,1.0,0.5869379
0,1.0,0.6172513
0,1.0,0.5408033
0,0.0,0.37307274
0,0.0,0.23658982
0,1.0,0.5256531
0,0.0,0.3316752
0,1.0,0.5364162
0,1.0,0.5113938
1,1.0,0.8702823
0,1.0,0.53262097
0,1.0,0.63820845
0,0.0,0.44872725
0,1.0,0.7255175
0,1.0,0.65770537
0,1.0,0.7449639
0,1.0,0.606598
0,1.0,0.6220555
0,1.0,0.582955
1,1.0,0.8167123
0,0.0,0.4720844
0,1.0,0.57698846
0,1.0,0.541471
0,1.0,0.57760924
0,1.0,0.5174983
0,1.0,0.60439783
0,0.0,0.46257845
0,1.0,0.6409538
0,1.0,0.54744613
0,0.0,0.4295164
1,1.0,0.9051069
0,1.0,0.5368215
0,1.0,0.5845207
0,1.0,0.5053342
1,1.0,0.7223158
0,1.0,0.5712426
0,1.0,0.84247005
0,1.0,0.5849917
0,0.0,0.47389662
0,1.0,0.5224241
0,1.0,0.5664197
0,1.0,0.5860174
0,1.0,0.7982696
0,0.0,0.46464515
0,1.0,0.682978
0,0.0,0.4447377
0,1.0,0.58403385
0,1.0,0.70095545
1,1.0,0.70346427
0,1.0,0.5666574
1,1.0,0.92987925
1,1.0,0.9299731
0,1.0,0.6067556
0,1.0,0.6395203
0,1.0,0.5705557
0,1.0,0.6167122
0,0.0,0.47968686
0,1.0,0.78828466
0,0.0,0.41605213
0,1.0,0.5534747
0,1.0,0.78198653
0,1.0,0.7120435
0,1.0,0.781131
0,0.0,0.23955196
1,1.0,0.91836566
0,1.0,0.5012498
0,1.0,0.63060963
0,1.0,0.51950157
0,0.0,0.45352325
0,1.0,0.5612432
0,1.0,0.5868001
1,1.0,0.9090284
0,1.0,0.53782237
0,1.0,0.57925594
0,1.0,0.57570916
0,0.0,0.48225462
0,1.0,0.60905874
0,0.0,0.47145846
0,0.0,0.29442877
0,1.0,0.5575259
0,0.0,0.46824133
1,1.0,0.8455319
0,0.0,0.4090181
0,1.0,0.8102896
0,1.0,0.5710424
0,1.0,0.5941465
0,1.0,0.8295129
0,1.0,0.55595344
0,1.0,0.5891673
0,1.0,0.63881576
0,1.0,0.7407237
0,1.0,0.50094557
0,1.0,0.6820841
0,1.0,0.5332036
0,1.0,0.5698137
0,1.0,0.7045078
0,1.0,0.5241466
0,0.0,0.49322176
0,1.0,0.54931575
0,1.0,0.5563004
1,1.0,0.8524016
0,0.0,0.46837357
0,1.0,0.71874535
0,1.0,0.56965256
0,1.0,0.535965
0,1.0,0.55942917
0,1.0,0.63330597
0,1.0,0.5970707
0,1.0,0.5696131
0,1.0,0.6371622
0,1.0,0.56768817
0,1.0,0.52693284
0,1.0,0.5361806
0,1.0,0.7511921
0,1.0,0.5242871
0,0.0,0.42564335
0,1.0,0.61373293
0,1.0,0.5861598
0,0.0,0.46474305
0,1.0,0.5024737
0,0.0,0.476402
0,0.0,0.4673459
0,1.0,0.626973
1,1.0,0.8831603
0,1.0,0.5697284
0,0.0,0.48737052
0,1.0,0.52449465
0,1.0,0.57501006
0,1.0,0.5697688
0,1.0,0.50923514
0,1.0,0.80892444
1,1.0,0.8483408
0,1.0,0.62084305
0,1.0,0.7374462
0,1.0,0.5560067
0,0.0,0.4882857
0,1.0,0.68737173
0,1.0,0.56343776
1,1.0,0.85786444
0,1.0,0.7205678
0,1.0,0.5239674
0,1.0,0.6885303
0,1.0,0.5599891
0,1.0,0.52266467
0,1.0,0.51087105
0,1.0,0.6057744
0,0.0,0.45631
1,1.0,0.85391295
0,1.0,0.5304265
0,1.0,0.61844754
0,1.0,0.5685591
0,1.0,0.50798106
0,1.0,0.50240374
1,1.0,0.87370753
0,1.0,0.50277936
0,1.0,0.5356449
1,1.0,0.83533996
0,0.0,0.4958633
0,1.0,0.7272613
0,1.0,0.59207714
0,0.0,0.4566632
0,0.0,0.4590391
1,1.0,0.8794953
0,1.0,0.60819006
0,1.0,0.6031953
0,1.0,0.56233525
0,1.0,0.71775246
0,1.0,0.5572159
0,1.0,0.56945956
0,1.0,0.525194
0,1.0,0.62636244
0,1.0,0.72645456
0,1.0,0.73142326
0,1.0,0.52202064
0,1.0,0.52075326
0,1.0,0.5924705
0,1.0,0.58658946
0,1.0,0.5612053
1,1.0,0.9267433
0,1.0,0.6121446
0,1.0,0.578866
0,1.0,0.5592468
0,1.0,0.61032057
0,0.0,0.48897025
0,1.0,0.6170418
0,1.0,0.53303427
0,1.0,0.53721964
0,1.0,0.5709622
1,1.0,0.8753104
1,1.0,0.6186969
0,1.0,0.57198083
0,1.0,0.7492365
1,1.0,0.92771375
1,0.0,0.4551893
0,0.0,0.42947683
0,1.0,0.52053726
0,1.0,0.5897834
0,1.0,0.5974329
1,1.0,0.5988555
0,1.0,0.53849804
0,0.0,0.43490624
0,0.0,0.4498519
1,1.0,0.89650965
0,1.0,0.5439575
0,0.0,0.4972739
0,1.0,0.5210388
0,1.0,0.68480706
1,1.0,0.7467882
0,1.0,0.5484519
0,1.0,0.82521266
0,1.0,0.51046866
0,1.0,0.5837493
0,1.0,0.5514457
0,1.0,0.5088327
0,1.0,0.5475626
0,1.0,0.54259706
0,1.0,0.56368846
1,1.0,0.8465081
1,1.0,0.8848909
0,0.0,0.49020448
0,1.0,0.5664842
0,1.0,0.7956016
1,1.0,0.8339038
0,1.0,0.6267146
0,1.0,0.6109944
0,1.0,0.59036887
0,1.0,0.64150804
0,1.0,0.61691964
1,1.0,0.76263595
0,1.0,0.61533463
0,1.0,0.5748852
0,1.0,0.55777574
0,1.0,0.68521416
0,1.0,0.55036783
0,0.0,0.46441144
0,1.0,0.51241773
0,1.0,0.6005682
0,1.0,0.58971226
1,1.0,0.9230275
0,0.0,0.45505217
0,1.0,0.5715773
0,1.0,0.62187535
0,1.0,0.5796124
0,1.0,0.7145827
0,1.0,0.61606234
0,1.0,0.52227175
0,1.0,0.57240176
0,0.0,0.48307702
0,0.0,0.4915363
0,1.0,0.68238103
0,1.0,0.5875783
1,1.0,0.88801
0,1.0,0.5058357
0,1.0,0.5469704
1,1.0,0.81786233
0,1.0,0.6335304
0,1.0,0.846557
0,1.0,0.575001
0,1.0,0.520367
1,1.0,0.7227157
0,1.0,0.72053194
0,1.0,0.60075366
0,1.0,0.6500809
0,0.0,0.4102182
1,1.0,0.8236689
0,1.0,0.77892375
0,1.0,0.69840443
0,1.0,0.5504042
0,1.0,0.5426601
0,1.0,0.6815703
0,1.0,0.62290347
0,1.0,0.6385544
0,1.0,0.5880494
0,1.0,0.53607786
0,1.0,0.5718926
0,1.0,0.61656785
0,1.0,0.5574818
0,1.0,0.59802395
0,0.0,0.24622852
0,1.0,0.6989986
1,1.0,0.67191577
0,1.0,0.64655113
0,1.0,0.5541034
0,0.0,0.45528075
0,1.0,0.6128566
0,1.0,0.5774312
0,1.0,0.5475693
0,0.0,0.4340861
0,1.0,0.70271903
1,1.0,0.89120114
0,1.0,0.6039094
0,1.0,0.506901
0,1.0,0.55484575
0,1.0,0.58362997
0,0.0,0.4779199
0,1.0,0.5291724
0,1.0,0.89755535
0,0.0,0.46859843
0,1.0,0.63122845
1,1.0,0.8908305
0,1.0,0.5207716
0,0.0,0.42662838
0,0.0,0.45675159
0,0.0,0.49971735
0,1.0,0.5364028
0,1.0,0.5715271
0,1.0,0.56148934
0,1.0,0.6088958
0,1.0,0.6037903
0,1.0,0.6072751
1,1.0,0.8670219
0,1.0,0.65861785
0,0.0,0.29239053
1,1.0,0.89654195
1,1.0,0.8971802
0,1.0,0.5578423
0,1.0,0.63081723
0,1.0,0.6812148
0,1.0,0.52207667
0,1.0,0.50024617
0,1.0,0.82721514
0,0.0,0.47827584
0,1.0,0.5397699
1,1.0,0.90650976
0,1.0,0.6284284
0,1.0,0.5311769
0,1.0,0.5783998
0,0.0,0.47731063
0,1.0,0.54360634
0,0.0,0.4857975
0,1.0,0.5105375
0,1.0,0.63823855
0,1.0,0.5380863
0,1.0,0.767311
1,1.0,0.8445997
0,0.0,0.45233402
0,0.0,0.4828056
1,1.0,0.6764411
0,0.0,0.46857983
0,0.0,0.355635
0,1.0,0.5286596
0,1.0,0.68461967
0,1.0,0.55638266
1,1.0,0.8529348
1,1.0,0.88219166
0,0.0,0.4350539
0,1.0,0.7023389
1,1.0,0.7057278
0,1.0,0.62550247
0,0.0,0.4763424
0,0.0,0.48095202
1,1.0,0.8889296
0,0.0,0.4775571
0,1.0,0.7147425
0,1.0,0.5551736
1,1.0,0.8892719
1,1.0,0.8056125
0,1.0,0.76324254
0,0.0,0.47890887
0,1.0,0.67670894
0,1.0,0.76223874
0,0.0,0.39631483
0,1.0,0.5776204
1,1.0,0.9127839
0,1.0,0.54182494
1,1.0,0.85203284
0,1.0,0.5174443
0,1.0,0.6957098
0,1.0,0.6767758
0,1.0,0.5710699
0,1.0,0.5096358
0,0.0,0.49589154
0,1.0,0.5198178
0,1.0,0.5959126
0,1.0,0.6106489
0,1.0,0.6028415
0,1.0,0.50758046
0,1.0,0.5227008
0,1.0,0.5942471
0,1.0,0.6209532
0,1.0,0.6586305
0,1.0,0.62962085
0,1.0,0.5630113
0,1.0,0.56393576
0,1.0,0.6275749
0,1.0,0.78313977
0,0.0,0.27789572
0,1.0,0.5773729
0,1.0,0.5229965
0,1.0,0.5151746
0,1.0,0.574167
0,1.0,0.56477475
0,1.0,0.51242477
0,0.0,0.41054603
0,0.0,0.23846696
0,1.0,0.87996614
0,0.0,0.23784314
0,1.0,0.6515934
0,1.0,0.55407375
0,1.0,0.53632087
0,0.0,0.49341884
0,0.0,0.39596483
0,1.0,0.5781847
0,0.0,0.4834773
0,0.0,0.43483725
0,0.0,0.32499564
0,1.0,0.5875633
0,0.0,0.4477423
0,1.0,0.5725493
0,1.0,0.58317375
0,1.0,0.5170512
0,1.0,0.5971602
1,1.0,0.81704617
0,1.0,0.58447635
0,1.0,0.59679866
0,1.0,0.52875006
0,1.0,0.5721619
1,1.0,0.8547545
0,1.0,0.58250415
0,1.0,0.54202616
0,1.0,0.5355526
0,1.0,0.70852923
0,1.0,0.7042955
0,1.0,0.61412346
0,1.0,0.5455465
0,1.0,0.6275239
0,0.0,0.49647006
0,1.0,0.61955917
0,1.0,0.6034136
0,0.0,0.4868154
0,1.0,0.58073354
0,1.0,0.50310636
0,1.0,0.72424465
1,1.0,0.88412696
0,1.0,0.55822325
0,1.0,0.56664944
0,1.0,0.507667
0,1.0,0.5378846
0,1.0,0.607127
0,1.0,0.58026755
0,1.0,0.5741687
0,1.0,0.63122773
0,1.0,0.56682956
1,1.0,0.53397644
0,1.0,0.5618052
0,1.0,0.52770674
0,1.0,0.7021053
1,1.0,0.8399969
0,1.0,0.56331944
0,1.0,0.5069159
0,0.0,0.49984595
0,1.0,0.63893867
0,1.0,0.5454923
0,1.0,0.6144097
0,1.0,0.5425938
0,1.0,0.7126864
0,0.0,0.48463938
0,1.0,0.6378956
0,1.0,0.69861996
0,1.0,0.7798445
0,1.0,0.5400752
1,1.0,0.8289908
0,1.0,0.6591394
1,1.0,0.8919827
0,1.0,0.51807
0,1.0,0.6014756
0,1.0,0.5375898
0,0.0,0.48145664
0,1.0,0.5721812
0,1.0,0.615855
0,1.0,0.5804391
1,1.0,0.72236097
0,0.0,0.43976778
0,1.0,0.5232148
0,0.0,0.4896682
1,1.0,0.88168055
0,1.0,0.51534736
0,1.0,0.9302021
0,1.0,0.63676095
0,1.0,0.53579247
0,1.0,0.5594771
0,1.0,0.6405963
0,0.0,0.49217016
0,1.0,0.70730734
0,1.0,0.61594915
0,1.0,0.61129653
0,1.0,0.6205673
0,0.0,0.44400355
0,1.0,0.54356694
0,1.0,0.65143555
0,1.0,0.671814
1,1.0,0.8872903
1,1.0,0.89813066
0,1.0,0.5835272
0,1.0,0.5637174
0,1.0,0.51966953
0,1.0,0.5368074
0,1.0,0.6770766
0,1.0,0.5614202
0,0.0,0.44413614
0,1.0,0.53144026
0,0.0,0.4787188
0,1.0,0.51960886
0,0.0,0.48513186
0,1.0,0.57403475
0,1.0,0.5397239
0,1.0,0.57690763
0,0.0,0.24894701
0,1.0,0.5220214
0,1.0,0.5746145
0,1.0,0.60213757
0,0.0,0.479675
0,0.0,0.4983936
0,1.0,0.5478213
0,0.0,0.43020183
0,1.0,0.6043657
0,1.0,0.57677734
0,1.0,0.6272683
0,1.0,0.8290737
0,1.0,0.56604743
0,1.0,0.5741217
0,1.0,0.682346
0,1.0,0.60464
0,1.0,0.6399545
0,1.0,0.5584851
0,0.0,0.419852
0,1.0,0.64346015
0,1.0,0.604185
1,1.0,0.9027834
0,1.0,0.6024307
0,1.0,0.6325718
0,1.0,0.5999973
0,1.0,0.55510664
0,1.0,0.50148964
0,1.0,0.554652
0,1.0,0.6562145
0,1.0,0.56790453
0,1.0,0.56827664
0,1.0,0.5818418
0,1.0,0.57973313
0,1.0,0.82655334
0,1.0,0.5279804
0,1.0,0.6760555
1,1.0,0.6622797
0,1.0,0.50762546
0,1.0,0.57672405
0,1.0,0.711313
0,0.0,0.4923436
0,1.0,0.5477843
0,1.0,0.54328114
0,0.0,0.46720988
0,1.0,0.64310837
0,1.0,0.74666554
0,1.0,0.7730125
0,1.0,0.54369664
1,1.0,0.8948134
0,1.0,0.53621125
0,1.0,0.56198645
1,1.0,0.65347487
0,1.0,0.5332983
0,1.0,0.52623934
0,0.0,0.49602783
0,1.0,0.5051454
0,1.0,0.6507126
0,1.0,0.5347488
1,1.0,0.8451539
0,1.0,0.7289985
0,0.0,0.4960152
0,1.0,0.52748895
0,0.0,0.4046522
0,1.0,0.5727253
0,1.0,0.5912162
0,0.0,0.4606567
0,1.0,0.5790944
0,0.0,0.48197848
0,1.0,0.53241926
1,1.0,0.864233
0,1.0,0.79316914
0,1.0,0.5769615
0,1.0,0.7110811
0,0.0,0.4470189
0,0.0,0.35836598
0,1.0,0.5123936
0,1.0,0.77896535
0,1.0,0.5264657
0,1.0,0.5836583
0,1.0,0.58322823
1,1.0,0.90832675
1,1.0,0.85528666
0,1.0,0.56979156
0,1.0,0.53463703
0,0.0,0.27254632
0,0.0,0.41641557
0,0.0,0.40683946
0,1.0,0.59963095
0,1.0,0.5146365
0,1.0,0.6063695
0,1.0,0.5043439
0,1.0,0.51048523
1,1.0,0.84407395
0,1.0,0.555277
0,0.0,0.43822733
0,1.0,0.52203274
0,0.0,0.4391539
0,0.0,0.48473415
0,1.0,0.5600658
1,1.0,0.86378056
0,1.0,0.5965636
0,1.0,0.5723711
0,1.0,0.5790793
1,1.0,0.93371195
0,1.0,0.5662502
0,0.0,0.47415474
1,1.0,0.8268579
0,1.0,0.5507293
0,1.0,0.5899136
0,0.0,0.47557917
0,1.0,0.59068763
0,1.0,0.5854959
0,0.0,0.46648937
0,1.0,0.6133212
0,1.0,0.6154156
1,1.0,0.76556545
0,1.0,0.60501945
0,1.0,0.5364123
0,1.0,0.5922301
0,1.0,0.5266795
0,1.0,0.65781415
0,1.0,0.5276017
0,1.0,0.5272875
0,1.0,0.58997893
0,1.0,0.53446287
0,1.0,0.59146416
0,1.0,0.53061914
0,1.0,0.51777226
0,1.0,0.5593614
0,1.0,0.6380368
0,1.0,0.58026564
1,1.0,0.6499423
0,1.0,0.5733572
1,1.0,0.6815412
0,1.0,0.551712
0,0.0,0.49236315
0,1.0,0.58587086
0,1.0,0.6033237
0,1.0,0.5406185
0,1.0,0.5076569
0,1.0,0.7824808
0,0.0,0.4770428
0,1.0,0.61389935
0,0.0,0.41226777
0,1.0,0.57784414
0,1.0,0.5727122
0,1.0,0.58454937
0,1.0,0.56950533
1,1.0,0.845002
0,1.0,0.6378344
0,1.0,0.89507747
0,0.0,0.4332208
0,1.0,0.5594605
0,1.0,0.5027691
1,1.0,0.5044619
1,1.0,0.83575475
1,1.0,0.87494034
1,1.0,0.91351134
0,1.0,0.71970713
0,1.0,0.76362324
0,1.0,0.7010962
0,1.0,0.5917715
0,1.0,0.6036539
0,1.0,0.5477061
0,1.0,0.54008484
0,0.0,0.468168
0,1.0,0.8427322
0,1.0,0.5871209
0,0.0,0.48582911
0,1.0,0.5459089
0,1.0,0.54459655
0,1.0,0.5484496
0,1.0,0.56091654
0,1.0,0.5117028
0,1.0,0.54270923
0,0.0,0.47457448
0,0.0,0.4714758
1,1.0,0.844768
0,1.0,0.68307424
0,0.0,0.4958049
