true_labels,predicted_labels,scores
0,0.0,0.05065539
1,1.0,0.9969974
0,0.0,0.05959548
1,0.0,0.48573852
1,1.0,0.79348516
0,0.0,0.1135957
0,0.0,0.06296967
0,0.0,0.063336685
0,0.0,0.060746573
0,0.0,0.0368317
1,1.0,0.87556624
0,0.0,0.02649001
1,1.0,0.8205678
0,0.0,0.022017756
0,0.0,0.18685645
1,1.0,0.6671421
0,0.0,0.0796461
0,0.0,0.030000491
1,1.0,0.5632022
0,0.0,0.021538988
0,0.0,0.051066972
0,0.0,0.01964099
0,0.0,0.06682617
0,0.0,0.054286323
0,0.0,0.067697175
0,0.0,0.08605083
0,0.0,0.046724875
1,1.0,0.99248064
0,0.0,0.09208899
1,1.0,0.90431345
0,0.0,0.07219933
0,0.0,0.07751255
1,1.0,0.69720787
1,1.0,0.90880364
1,1.0,0.9887183
1,0.0,0.2492013
0,0.0,0.073561005
1,0.0,0.37991184
0,0.0,0.04162948
0,0.0,0.03362206
0,0.0,0.05622015
0,0.0,0.05200522
0,0.0,0.08289839
0,0.0,0.071418084
0,0.0,0.027393915
0,0.0,0.07072858
0,0.0,0.071086325
0,0.0,0.019173047
0,0.0,0.016747946
1,1.0,0.89494175
0,0.0,0.05828611
0,0.0,0.08722612
0,0.0,0.06309752
0,0.0,0.047556777
0,0.0,0.06968962
0,0.0,0.11722592
0,0.0,0.023535509
1,1.0,0.9021069
0,0.0,0.039231937
0,0.0,0.058364104
0,0.0,0.051598553
0,0.0,0.054453745
0,0.0,0.43424046
1,0.0,0.21588726
0,0.0,0.061420433
0,0.0,0.023741681
0,0.0,0.06730769
0,0.0,0.029406728
0,0.0,0.038629252
0,0.0,0.031772092
1,0.0,0.32160705
0,0.0,0.029979363
0,0.0,0.05238265
0,0.0,0.39404717
1,1.0,0.96316385
0,0.0,0.070400305
0,0.0,0.14166689
0,0.0,0.013901227
0,0.0,0.04869523
0,0.0,0.042303953
0,0.0,0.09103837
1,1.0,0.89682907
0,0.0,0.03987858
1,1.0,0.90756446
0,0.0,0.042525064
0,0.0,0.060662936
1,1.0,0.8920084
1,1.0,0.7887157
0,0.0,0.08080535
0,0.0,0.08683626
1,1.0,0.89068425
1,1.0,0.9023013
0,0.0,0.03492668
0,0.0,0.017926104
1,1.0,0.83347756
0,0.0,0.113290906
0,0.0,0.04556176
0,0.0,0.09140273
1,1.0,0.90259373
1,1.0,0.6700244
0,0.0,0.10893005
1,1.0,0.9040298
0,0.0,0.063721456
0,0.0,0.082401976
0,0.0,0.033114158
0,0.0,0.038464464
0,0.0,0.09054775
0,0.0,0.06766671
0,0.0,0.075097
0,0.0,0.038083415
0,0.0,0.029501189
1,1.0,0.5091711
0,0.0,0.07792722
0,0.0,0.05283536
0,0.0,0.09813516
1,1.0,0.89095384
0,0.0,0.06770167
1,1.0,0.73155254
0,0.0,0.08640385
1,1.0,0.81470096
0,0.0,0.10385956
0,0.0,0.048817486
0,0.0,0.047457743
0,0.0,0.040485617
1,1.0,0.53009284
0,0.0,0.058392927
1,1.0,0.82648313
1,0.0,0.14417155
0,0.0,0.16241004
0,0.0,0.07183441
0,0.0,0.05715768
0,1.0,0.593189
0,0.0,0.07172842
0,0.0,0.056826755
1,1.0,0.8685428
0,0.0,0.024432804
1,1.0,0.7505799
1,1.0,0.8916348
0,0.0,0.017058128
0,0.0,0.060370214
1,0.0,0.40094927
1,1.0,0.8299564
0,0.0,0.060306598
1,1.0,0.53913236
1,1.0,0.83460844
1,0.0,0.44627464
0,0.0,0.045869842
0,0.0,0.038509693
0,0.0,0.026526768
1,1.0,0.6296463
0,0.0,0.022339206
0,0.0,0.05907839
0,0.0,0.04868431
0,0.0,0.029642066
0,0.0,0.050886188
1,1.0,0.9965049
0,0.0,0.071197115
0,0.0,0.05970059
0,0.0,0.056233056
0,0.0,0.078397535
1,0.0,0.4557949
0,0.0,0.037162334
0,0.0,0.026727062
0,0.0,0.058746994
1,1.0,0.8864591
1,1.0,0.9039597
0,0.0,0.04990707
0,0.0,0.02966611
0,0.0,0.054149278
0,0.0,0.051435024
0,0.0,0.17040241
0,0.0,0.1404083
0,0.0,0.067338504
1,1.0,0.80283225
0,0.0,0.078424476
0,0.0,0.025665946
1,0.0,0.2000681
0,0.0,0.03345834
0,0.0,0.095547356
1,1.0,0.69920045
0,0.0,0.04361503
0,0.0,0.073045075
0,0.0,0.07997968
1,1.0,0.9551154
0,0.0,0.05244449
0,0.0,0.018010503
0,0.0,0.06545527
0,0.0,0.06832152
0,0.0,0.07061065
1,1.0,0.8177933
0,0.0,0.18349726
1,1.0,0.8437469
1,1.0,0.90154666
1,1.0,0.8924174
0,0.0,0.040168136
0,0.0,0.033515684
0,0.0,0.061225448
1,1.0,0.90459746
0,0.0,0.022106882
0,0.0,0.09374883
0,0.0,0.06015393
0,0.0,0.084001094
0,0.0,0.018621214
1,0.0,0.4210622
1,1.0,0.8565144
0,0.0,0.04471635
0,0.0,0.040681012
0,0.0,0.053699266
0,0.0,0.08024386
1,1.0,0.9832958
1,1.0,0.86131644
0,0.0,0.053968545
0,0.0,0.059097424
0,0.0,0.05035947
0,0.0,0.20519044
0,0.0,0.029891595
0,0.0,0.03066041
0,0.0,0.03917614
1,1.0,0.89068216
0,0.0,0.03501354
0,0.0,0.052410815
0,0.0,0.048895434
1,1.0,0.98856735
0,0.0,0.08260712
0,0.0,0.13504775
0,0.0,0.05260948
0,0.0,0.056397416
0,0.0,0.06747602
0,0.0,0.02511699
0,0.0,0.36261907
0,0.0,0.029573128
0,0.0,0.035876755
1,1.0,0.50998783
0,0.0,0.05036929
1,1.0,0.844337
1,1.0,0.89200217
0,0.0,0.06441168
0,0.0,0.06519246
0,0.0,0.05635842
0,0.0,0.04772698
0,0.0,0.066552386
0,0.0,0.07569985
0,0.0,0.071589485
1,1.0,0.89303666
0,0.0,0.072288856
0,0.0,0.12235881
1,1.0,0.9029233
0,0.0,0.02976611
0,0.0,0.03139128
1,1.0,0.8949029
0,0.0,0.049819518
1,1.0,0.62491214
0,0.0,0.071183585
0,0.0,0.032052148
0,0.0,0.06221359
0,0.0,0.07814247
0,0.0,0.03432006
0,0.0,0.03730924
1,1.0,0.89913696
0,0.0,0.04976314
0,0.0,0.0997884
0,0.0,0.06703749
0,0.0,0.08786763
0,0.0,0.028585527
1,0.0,0.298939
0,0.0,0.06282912
0,0.0,0.012799872
1,1.0,0.8872439
0,0.0,0.056260582
1,1.0,0.9002906
0,0.0,0.024978787
1,1.0,0.72136605
0,0.0,0.06431532
0,0.0,0.06190101
0,0.0,0.06536066
0,0.0,0.06371673
0,0.0,0.05096957
1,1.0,0.8705389
0,0.0,0.08278464
0,0.0,0.037483376
0,0.0,0.024355626
1,0.0,0.27780622
0,0.0,0.060088422
0,0.0,0.06929224
0,0.0,0.043616064
0,0.0,0.021691052
0,0.0,0.100483015
1,1.0,0.8424723
0,0.0,0.08139381
0,0.0,0.053529106
0,0.0,0.07714465
1,0.0,0.28685004
1,1.0,0.8987049
0,0.0,0.054693747
1,1.0,0.63456225
1,1.0,0.88549703
0,0.0,0.08452742
0,0.0,0.030037563
1,1.0,0.82364935
0,0.0,0.050038043
0,0.0,0.085137784
1,1.0,0.86184174
0,0.0,0.027057825
1,1.0,0.8960615
0,0.0,0.06520943
0,0.0,0.03117411
0,0.0,0.07261402
0,0.0,0.07176527
1,1.0,0.82095534
0,0.0,0.051313393
0,0.0,0.06864134
0,0.0,0.0621744
0,0.0,0.06671431
0,0.0,0.05002205
0,0.0,0.08411538
0,0.0,0.19799873
1,1.0,0.89157116
1,1.0,0.8949961
1,1.0,0.8535912
1,1.0,0.8913208
0,0.0,0.014481977
0,0.0,0.08982152
0,0.0,0.06946521
0,0.0,0.0321714
0,0.0,0.06554424
1,1.0,0.82775337
1,1.0,0.89264584
0,0.0,0.1308946
1,1.0,0.9812649
0,0.0,0.051796176
0,0.0,0.06856462
1,1.0,0.9023501
1,1.0,0.99466884
0,0.0,0.0863617
1,1.0,0.789976
0,0.0,0.09101546
1,1.0,0.5158634
0,0.0,0.098368965
0,0.0,0.0729247
0,0.0,0.03374006
0,0.0,0.10360474
0,0.0,0.073804125
0,0.0,0.057747647
1,1.0,0.8804404
0,0.0,0.010303734
0,0.0,0.10218338
0,0.0,0.0491524
0,0.0,0.056263354
0,0.0,0.05030561
0,0.0,0.0664712
1,1.0,0.8991673
0,0.0,0.11036404
1,1.0,0.8928698
0,0.0,0.030090343
0,0.0,0.3920677
0,0.0,0.09313841
1,1.0,0.56110835
0,0.0,0.02280529
1,1.0,0.84415454
1,1.0,0.8933352
0,0.0,0.06516554
0,0.0,0.044075355
0,0.0,0.02890245
1,1.0,0.8936443
0,0.0,0.03289035
1,1.0,0.6269779
0,0.0,0.014700788
0,0.0,0.09696869
0,0.0,0.08965811
0,0.0,0.031316675
0,0.0,0.079604775
1,1.0,0.89607793
1,1.0,0.8663181
0,0.0,0.05205944
0,0.0,0.087822944
0,0.0,0.02081915
0,0.0,0.056130428
0,0.0,0.10125845
0,0.0,0.07025207
0,0.0,0.035005555
1,1.0,0.90024775
0,0.0,0.032735474
0,0.0,0.057441264
0,0.0,0.3679882
0,0.0,0.04998625
0,0.0,0.06644731
0,0.0,0.13025527
1,1.0,0.89415026
1,1.0,0.8224652
0,0.0,0.055978715
0,0.0,0.09473289
1,1.0,0.89421755
0,0.0,0.069795795
0,0.0,0.049042933
1,1.0,0.9008654
0,0.0,0.027445816
1,0.0,0.3401268
1,0.0,0.40227246
0,0.0,0.059544142
1,1.0,0.8710947
1,0.0,0.17516612
0,0.0,0.061219636
0,0.0,0.108318724
0,0.0,0.069281004
0,0.0,0.06753143
0,0.0,0.05694881
0,0.0,0.115896516
0,0.0,0.021738585
0,0.0,0.029742176
0,0.0,0.050204057
0,0.0,0.053592674
0,0.0,0.072334945
0,0.0,0.085430056
0,0.0,0.17990588
0,0.0,0.011697094
0,0.0,0.072341494
0,0.0,0.06035808
1,0.0,0.2552493
0,0.0,0.22451064
0,0.0,0.08240077
0,0.0,0.06793182
1,1.0,0.66414577
0,0.0,0.037196808
0,0.0,0.058703106
0,0.0,0.023128869
0,0.0,0.027424827
0,0.0,0.107793994
0,0.0,0.08510573
0,0.0,0.10463668
1,0.0,0.49188367
1,0.0,0.48047382
0,0.0,0.05395521
0,0.0,0.04281516
1,1.0,0.62571526
0,0.0,0.031493068
0,0.0,0.019355955
0,0.0,0.08186094
1,1.0,0.8817319
0,0.0,0.033401053
1,1.0,0.6687652
0,0.0,0.029403541
0,0.0,0.060239308
1,1.0,0.8929668
0,0.0,0.0707684
0,0.0,0.08980458
0,0.0,0.065800264
0,0.0,0.056171164
0,0.0,0.045112986
1,1.0,0.84787333
0,0.0,0.05368478
0,0.0,0.029076928
0,0.0,0.09233415
0,0.0,0.023315292
0,0.0,0.10366674
1,0.0,0.4736313
1,1.0,0.8279808
1,1.0,0.839515
1,1.0,0.89846885
0,0.0,0.02200361
0,0.0,0.052710075
0,0.0,0.040842727
0,0.0,0.083892085
0,0.0,0.05210045
1,1.0,0.8483592
1,1.0,0.8335083
1,1.0,0.89515394
0,0.0,0.035744376
1,0.0,0.31345785
0,0.0,0.07439199
0,0.0,0.036278326
0,0.0,0.06576766
0,0.0,0.134802
0,0.0,0.031048749
0,0.0,0.14196037
0,0.0,0.0658526
0,0.0,0.046195958
1,1.0,0.9910147
1,1.0,0.87654185
0,0.0,0.015222522
0,0.0,0.102166966
0,0.0,0.08219666
0,0.0,0.034309786
0,0.0,0.30913898
0,0.0,0.00936814
0,0.0,0.06217425
0,0.0,0.031474005
0,0.0,0.044490993
0,0.0,0.023714243
0,0.0,0.022430414
0,0.0,0.013558213
0,0.0,0.06037514
0,0.0,0.12985066
0,0.0,0.082191676
0,0.0,0.064467706
0,0.0,0.05771022
0,0.0,0.057181813
0,0.0,0.04897201
0,0.0,0.03511323
0,0.0,0.07257506
0,0.0,0.04945628
1,1.0,0.7315834
0,0.0,0.04986843
0,0.0,0.030231582
0,0.0,0.023191946
0,0.0,0.042760476
0,0.0,0.039724074
1,1.0,0.8951635
0,0.0,0.029611308
0,0.0,0.03766591
1,1.0,0.9936139
1,1.0,0.848163
0,0.0,0.042421956
0,0.0,0.025615627
1,0.0,0.1655527
0,0.0,0.056627367
1,1.0,0.6259965
0,0.0,0.07427036
1,1.0,0.8893421
0,0.0,0.09362473
0,0.0,0.02053986
1,1.0,0.89469796
0,0.0,0.046752717
1,0.0,0.35989282
0,0.0,0.11978433
0,0.0,0.07771122
0,0.0,0.01789652
0,0.0,0.38121608
0,0.0,0.072701134
0,0.0,0.06873431
0,0.0,0.02169005
1,1.0,0.8437816
0,0.0,0.06368197
1,1.0,0.810617
0,0.0,0.073876224
0,0.0,0.030624416
1,1.0,0.85944086
0,0.0,0.040789112
0,0.0,0.03620343
0,0.0,0.027638134
0,0.0,0.03247501
0,0.0,0.119634576
0,0.0,0.019918878
1,1.0,0.6847671
0,0.0,0.05050797
1,1.0,0.90322053
1,1.0,0.8904965
0,0.0,0.15757874
0,0.0,0.08280716
0,0.0,0.044335604
1,1.0,0.79659075
0,0.0,0.028431447
0,0.0,0.13418788
0,0.0,0.016425619
1,1.0,0.66496855
1,1.0,0.8538231
0,0.0,0.06296444
0,0.0,0.060803976
1,1.0,0.99856913
0,0.0,0.053718638
0,0.0,0.051341884
0,0.0,0.06802549
0,0.0,0.04437247
1,1.0,0.7474392
0,0.0,0.05531531
1,0.0,0.25552702
1,1.0,0.9020112
0,0.0,0.054103483
0,0.0,0.027866619
1,0.0,0.27861217
0,0.0,0.049052753
0,0.0,0.011349253
1,1.0,0.7760803
0,0.0,0.023750115
0,0.0,0.09146457
0,0.0,0.06843351
0,0.0,0.031615358
0,0.0,0.070207536
0,0.0,0.08811526
0,0.0,0.035622235
0,0.0,0.07188455
0,0.0,0.088057086
0,0.0,0.048508786
0,0.0,0.023641754
1,1.0,0.99473536
0,0.0,0.058358602
0,0.0,0.08259204
0,0.0,0.07927327
1,1.0,0.8915216
0,0.0,0.042065717
0,0.0,0.09947896
0,0.0,0.11296267
0,0.0,0.082820766
0,0.0,0.07024733
1,1.0,0.8985241
0,0.0,0.053908598
0,0.0,0.067937165
0,0.0,0.01773535
1,0.0,0.121303074
0,0.0,0.028650919
0,0.0,0.07698086
1,1.0,0.8386394
1,1.0,0.89013
1,1.0,0.89336723
0,0.0,0.03174691
0,0.0,0.07326172
0,0.0,0.029179439
1,1.0,0.6878103
0,0.0,0.06481778
0,0.0,0.07474999
0,0.0,0.19565466
1,1.0,0.8941896
0,0.0,0.05175763
0,0.0,0.054277737
1,1.0,0.8921655
1,1.0,0.89751345
0,0.0,0.049634274
0,0.0,0.085748374
0,0.0,0.07327757
0,0.0,0.12764607
1,1.0,0.87688154
0,0.0,0.026010359
0,0.0,0.026764411
0,0.0,0.029375209
1,1.0,0.8599308
1,1.0,0.9859552
0,0.0,0.053091515
1,1.0,0.89006084
0,0.0,0.048808195
0,0.0,0.021155886
1,1.0,0.614748
0,0.0,0.034749217
0,0.0,0.072609685
1,1.0,0.8329683
0,0.0,0.031318773
1,0.0,0.052285735
1,1.0,0.8158744
1,1.0,0.8938344
0,0.0,0.08994074
0,0.0,0.076298766
0,0.0,0.090218864
0,0.0,0.111680016
0,0.0,0.083956085
0,0.0,0.044447895
0,0.0,0.08278917
0,0.0,0.27042547
0,0.0,0.03190439
0,0.0,0.052578475
0,0.0,0.015362607
1,1.0,0.96204907
0,0.0,0.09641364
0,0.0,0.04945778
1,0.0,0.06134074
0,0.0,0.01603248
0,0.0,0.05654873
1,1.0,0.65475196
1,1.0,0.737546
0,0.0,0.12059593
1,1.0,0.8808538
0,0.0,0.21732828
0,0.0,0.048087962
0,0.0,0.03781052
1,1.0,0.8434821
0,0.0,0.07144335
1,0.0,0.17489365
0,0.0,0.036055736
0,0.0,0.05119595
1,0.0,0.3003032
1,1.0,0.75731254
0,0.0,0.071626134
0,0.0,0.08347006
0,0.0,0.03346725
0,0.0,0.086095326
0,0.0,0.0647797
0,0.0,0.06812406
0,0.0,0.053755734
0,0.0,0.054050073
0,0.0,0.12149339
0,0.0,0.053684097
0,0.0,0.07605009
0,0.0,0.069133535
0,0.0,0.04906101
0,0.0,0.021203022
0,0.0,0.0992648
1,0.0,0.1627638
0,0.0,0.035184495
1,1.0,0.7062034
1,1.0,0.83852464
1,1.0,0.8866291
0,0.0,0.056256242
1,1.0,0.9585115
0,0.0,0.048701935
1,1.0,0.9000638
1,1.0,0.71367264
0,0.0,0.10505496
1,0.0,0.17764266
1,1.0,0.8955913
0,0.0,0.03293151
0,0.0,0.050174803
0,0.0,0.040991887
0,0.0,0.04052596
0,0.0,0.07885648
1,1.0,0.62764406
0,0.0,0.038696542
0,0.0,0.07391303
1,1.0,0.5303395
1,1.0,0.88661295
0,0.0,0.07999242
0,0.0,0.08186277
0,0.0,0.031449653
0,0.0,0.08005421
0,0.0,0.04816612
0,0.0,0.09630621
1,1.0,0.8969215
0,0.0,0.055849385
1,0.0,0.2813629
0,0.0,0.0871216
0,0.0,0.048935395
0,0.0,0.07435169
1,1.0,0.87915933
0,0.0,0.058233112
0,0.0,0.018585384
0,0.0,0.051305246
0,0.0,0.050788123
1,0.0,0.41960898
0,0.0,0.053647432
1,0.0,0.051746447
1,1.0,0.89833456
1,1.0,0.8447908
0,0.0,0.051099755
1,1.0,0.8652176
0,0.0,0.023495922
0,0.0,0.0178708
0,0.0,0.07478791
1,1.0,0.98486966
0,0.0,0.03529424
0,0.0,0.021503534
0,0.0,0.1366468
0,0.0,0.086458005
0,0.0,0.027814196
0,0.0,0.06917134
0,0.0,0.066208676
0,0.0,0.10333104
0,0.0,0.060970236
1,0.0,0.4144942
0,0.0,0.07181052
0,0.0,0.029796375
0,0.0,0.08092657
0,0.0,0.027979365
0,0.0,0.06148763
1,1.0,0.9937655
0,0.0,0.06674347
1,1.0,0.83401126
0,0.0,0.05423117
0,0.0,0.040560834
0,0.0,0.04530667
0,0.0,0.043079123
0,0.0,0.0647674
0,0.0,0.05416799
1,1.0,0.86049545
0,0.0,0.042586878
0,0.0,0.05768442
0,0.0,0.09120747
0,0.0,0.021580044
0,0.0,0.020278258
1,1.0,0.85006964
0,0.0,0.049543373
0,0.0,0.057969805
0,0.0,0.029681413
0,0.0,0.05860947
0,0.0,0.066070855
0,0.0,0.051356297
0,0.0,0.072719015
0,0.0,0.08614462
0,0.0,0.13013344
1,1.0,0.8225241
0,0.0,0.08028392
0,0.0,0.030521976
0,0.0,0.09741995
1,0.0,0.41168
0,0.0,0.04553838
0,0.0,0.08937249
1,1.0,0.8910652
1,0.0,0.29107356
0,0.0,0.13871956
1,0.0,0.25470412
0,0.0,0.06942425
0,0.0,0.052496783
0,0.0,0.03348921
0,0.0,0.070259534
0,0.0,0.02168839
0,0.0,0.09998433
0,0.0,0.1622442
0,0.0,0.070421875
0,0.0,0.062033862
1,1.0,0.51831186
1,1.0,0.663379
0,0.0,0.06660782
0,0.0,0.031993065
0,0.0,0.06361448
0,0.0,0.0730467
0,0.0,0.03756976
0,0.0,0.069923304
0,0.0,0.071688965
0,0.0,0.045540407
0,0.0,0.029878385
0,0.0,0.39401832
0,0.0,0.06663966
0,0.0,0.040994532
0,0.0,0.05266115
0,0.0,0.06472961
0,0.0,0.07828955
0,0.0,0.051695697
0,0.0,0.06220499
0,0.0,0.027577402
0,0.0,0.049062043
0,0.0,0.058243394
0,0.0,0.08304131
0,0.0,0.08142742
1,1.0,0.89215446
1,0.0,0.31099436
0,0.0,0.08225614
0,0.0,0.06184332
0,0.0,0.023448223
0,0.0,0.06409428
0,0.0,0.045735564
0,0.0,0.032715507
1,1.0,0.89306325
0,0.0,0.029414486
0,0.0,0.072393365
0,0.0,0.08813569
1,1.0,0.64645255
1,0.0,0.17897068
0,0.0,0.25336602
0,0.0,0.02445322
0,0.0,0.029033437
0,0.0,0.049997006
1,0.0,0.31064588
0,0.0,0.07735654
0,0.0,0.06481906
0,0.0,0.043813996
0,0.0,0.11095438
0,0.0,0.034618996
0,0.0,0.024395468
0,0.0,0.22478488
1,1.0,0.52971566
0,0.0,0.06694847
1,1.0,0.84604806
0,0.0,0.05539278
0,0.0,0.029887898
0,0.0,0.07278709
0,0.0,0.07402387
0,0.0,0.051030416
1,0.0,0.16550939
0,0.0,0.03266828
1,1.0,0.83098197
1,0.0,0.42933336
1,1.0,0.8382369
0,0.0,0.09520075
0,0.0,0.07384753
1,1.0,0.8013821
0,0.0,0.035696354
0,0.0,0.07884225
1,1.0,0.89827615
0,0.0,0.01948118
1,0.0,0.38280094
0,0.0,0.09247748
0,0.0,0.0511427
0,0.0,0.06402676
0,0.0,0.061233204
0,0.0,0.049790837
0,0.0,0.05237367
0,0.0,0.06633869
0,0.0,0.043958515
1,0.0,0.29267773
1,1.0,0.867509
0,0.0,0.020946482
1,1.0,0.5349098
1,1.0,0.8811308
0,0.0,0.02235414
0,0.0,0.043436676
0,0.0,0.15382253
0,0.0,0.27866846
1,1.0,0.86173856
0,0.0,0.061812516
1,1.0,0.9167781
0,0.0,0.062691934
1,1.0,0.82165956
0,0.0,0.08630726
0,0.0,0.06973569
0,0.0,0.04806965
1,1.0,0.8962948
1,0.0,0.16674668
0,0.0,0.075397134
0,0.0,0.055905152
1,0.0,0.30886465
0,0.0,0.032034718
0,0.0,0.018355338
1,0.0,0.17700863
0,0.0,0.08734499
0,0.0,0.021916192
0,0.0,0.06882294
0,0.0,0.06698963
0,0.0,0.04422117
0,0.0,0.028883923
0,0.0,0.057923056
0,0.0,0.039176717
0,0.0,0.02568622
1,0.0,0.43785152
0,0.0,0.0854285
0,0.0,0.058445003
1,1.0,0.89259875
1,1.0,0.84425944
0,0.0,0.06061407
0,0.0,0.035666503
0,0.0,0.05702397
1,1.0,0.5037334
0,0.0,0.057419643
0,0.0,0.07378366
0,0.0,0.043036234
1,0.0,0.20962362
0,0.0,0.05122637
0,0.0,0.063855976
0,0.0,0.07902811
1,1.0,0.9003655
0,0.0,0.07466238
0,0.0,0.040609483
0,0.0,0.22551404
0,0.0,0.07182559
0,0.0,0.06341397
0,0.0,0.118440814
1,1.0,0.88935053
0,0.0,0.02224799
0,0.0,0.030711494
0,0.0,0.052099276
1,1.0,0.99390197
0,0.0,0.052576315
0,0.0,0.06752871
0,0.0,0.07867508
0,0.0,0.03888922
1,1.0,0.85487014
0,0.0,0.06134064
0,0.0,0.057611268
1,1.0,0.89558285
0,0.0,0.049908664
0,0.0,0.050363846
1,1.0,0.8989094
0,0.0,0.09415126
0,0.0,0.0692338
0,0.0,0.43377945
0,0.0,0.06675747
0,0.0,0.08128206
0,0.0,0.114233136
0,0.0,0.08865559
0,0.0,0.11389947
0,0.0,0.118912876
1,1.0,0.89165634
0,0.0,0.031247549
0,0.0,0.07361947
0,0.0,0.011760706
0,0.0,0.052323956
0,0.0,0.08513678
0,0.0,0.04565793
0,0.0,0.028588632
0,0.0,0.030095926
1,1.0,0.89167225
0,0.0,0.07980059
1,1.0,0.5189345
0,0.0,0.03978405
1,1.0,0.8989153
0,0.0,0.024962923
0,0.0,0.056485865
0,0.0,0.04538476
0,0.0,0.0682963
0,0.0,0.038278174
0,0.0,0.23689595
1,1.0,0.7789322
0,0.0,0.08610755
0,0.0,0.029992541
0,0.0,0.10961636
0,0.0,0.032514
0,0.0,0.040091217
1,1.0,0.8901756
1,1.0,0.8336697
0,0.0,0.12438851
0,0.0,0.02840517
0,0.0,0.05357761
1,1.0,0.89297503
0,0.0,0.08031272
0,0.0,0.029243035
0,0.0,0.02912521
1,1.0,0.67613375
0,0.0,0.065205894
0,0.0,0.04061944
0,0.0,0.10438947
1,1.0,0.7502903
0,0.0,0.04315266
1,1.0,0.8847794
0,0.0,0.040719014
0,0.0,0.07606429
0,0.0,0.095366314
0,0.0,0.03180053
0,0.0,0.07069367
0,0.0,0.07184541
0,0.0,0.0842151
0,0.0,0.024279159
0,0.0,0.041023314
0,0.0,0.060855407
0,0.0,0.052398138
1,1.0,0.89666027
0,0.0,0.048916277
0,0.0,0.030803232
1,0.0,0.17373747
0,0.0,0.09177842
0,0.0,0.061478894
0,0.0,0.051892314
1,1.0,0.8957562
0,0.0,0.05869573
0,0.0,0.36612314
0,0.0,0.08009115
1,1.0,0.8485727
1,0.0,0.41760796
1,1.0,0.8432127
1,1.0,0.99416584
0,0.0,0.027126709
1,1.0,0.87904674
0,0.0,0.021734059
0,0.0,0.05626054
0,0.0,0.035820533
0,0.0,0.07351818
0,0.0,0.06570154
0,0.0,0.034136143
1,1.0,0.5479357
1,1.0,0.8927751
0,0.0,0.069146834
1,1.0,0.87557966
1,1.0,0.89854664
0,0.0,0.050638683
1,0.0,0.17985319
0,0.0,0.06015021
0,0.0,0.02007929
1,1.0,0.8890933
0,0.0,0.030801808
0,0.0,0.050536115
1,1.0,0.9874106
0,0.0,0.07260932
0,0.0,0.074174106
